"","Date","BookToMarketRatio","TreasuryBillRate","LongTermYield","NetEquityExpansion","Inflation","LongTermRateOfReturns","StockVariance","ExcessReturn","DividendPriceRatio","DividendYield","EarningsPriceRatio","DividendPayoutRatio","TermSpread","DefaultYieldSpread","DefaultReturnSpread"
"247",1947-07-01,0.717327219128726,0.0066,0.0214,0.0206403661862279,0.00909090909090904,0.0063,0.001977447603,0.039022,-3.01883984856414,-2.98331787040561,-2.367685531707,-0.651154316857137,0.0148,0.0063,-0.0043
"248",1947-08-01,0.73469387755102,0.0075,0.021,0.0231770731983133,0.0135135135135136,0.0081,0.00082439982,-0.023701,-2.97762052361094,-3.00593644372823,-2.3148466435729,-0.662773880038049,0.0135,0.0061,-0.0152
"249",1947-09-01,0.740323398501324,0.008,0.0213,0.0240585047314236,0.0222222222222221,-0.0044,0.001385496857,-0.0105946666666667,-2.95107910980572,-2.96488149783351,-2.27710184535349,-0.673977264452225,0.0133,0.0062,-0.0087
"250",1947-10-01,0.722732522963533,0.0085,0.0217,0.0230190057331702,0,-0.0037,0.000869537564,0.0198696666666667,-2.95115800165153,-2.93020111156111,-2.28523804701485,-0.665919954636676,0.0132,0.0065,-0.0062
"251",1947-11-01,0.731992646649212,0.0092,0.0229,0.025908968731412,0.0043478260869565,-0.0174,0.000475960757,-0.0183996666666667,-2.90177785500111,-2.93070820926167,-2.24364929588237,-0.658128559118746,0.0137,0.0067,0.0076
"252",1947-12-01,0.725325678957827,0.0095,0.0243,0.0259218590603262,0.0129870129870129,-0.0192,0.001107304643,0.0299923333333333,-2.90220621554317,-2.88173669925928,-2.25161864940202,-0.65058756614115,0.0148,0.0066,0.0216
"253",1948-01-01,0.751888303959716,0.0097,0.0243,0.0277654530955793,0.0128205128205128,0.002,0.001048863984,-0.0385513333333333,-2.85756037137146,-2.89824620958407,-2.19044231919892,-0.667118052172542,0.0146,0.0066,4e-04
"254",1948-02-01,0.787769784172662,0.01,0.0241,0.0291347569728317,-0.00843881856540085,0.0046,0.001755637739,-0.0410653333333333,-2.80550514355221,-2.85361480412274,-2.12224764610213,-0.683257497450087,0.0141,0.0068,-7e-04
"255",1948-03-01,0.841422121896163,0.01,0.0241,0.0271875666244505,-0.00425531914893618,0.0034,0.002082021349,0.0806066666666667,-2.87588829207759,-2.80157625911303,-2.17687599206524,-0.699012300012343,0.0141,0.007,0.0081
"256",1948-04-01,0.825993019777298,0.01,0.0239,0.0274537932511639,0.0170940170940173,0.0045,0.000551969235,0.0299876666666667,-2.90206779765936,-2.87588829207759,-2.17423505911152,-0.727832738547835,0.0139,0.0069,-7e-04
"257",1948-05-01,0.78169235608682,0.01,0.0231,0.0255777688613265,0.00420168067226889,0.0141,0.001452757547,0.0831806666666667,-2.97732866717152,-2.90206779765936,-2.22148289239601,-0.755845774775509,0.0131,0.0062,-0.0133
"258",1948-06-01,0.78697350364193,0.01,0.0238,0.0238934945102174,0.00836820083682022,-0.0084,0.000907056688,0.00683166666666667,-2.9803199945591,-2.97732866717152,-2.19722457733622,-0.783095417222885,0.0138,0.0058,9.99999999999994e-05
"259",1948-07-01,0.822257762091215,0.01,0.0241,0.0221791562233644,0.0124481327800829,-0.0021,0.002766991147,-0.0531293333333333,-2.91787550097929,-2.97250706571733,-2.1056494974065,-0.812226003572793,0.0141,0.0056,-0.0031
"260",1948-08-01,0.820538220241043,0.0106,0.0242,0.0192259232089401,0.00409836065573765,1e-04,0.001185139334,0.0146556666666667,-2.91766676128405,-2.91012429938041,-2.07756478166698,-0.840101979617069,0.0136,0.006,0.0054
"261",1948-09-01,0.836231071228267,0.0109,0.0242,0.0191275603040316,0,0.0014,0.002395501641,-0.0279243333333333,-2.87945672176228,-2.90997402956043,-2.0126460471515,-0.866810674610785,0.0133,0.0061,0.001
"262",1948-10-01,0.791905672402804,0.0112,0.0243,0.0181333824451409,-0.00408163265306127,7e-04,0.000827563308,0.0691076666666667,-2.9223155058515,-2.85672847068473,-2.04342099522529,-0.878894510626207,0.0131,0.00660000000000001,0.0017
"263",1948-11-01,0.870911214953271,0.0114,0.0239,0.0177905949412984,-0.00819672131147542,0.0076,0.006158903129,-0.099282,-2.78555376225707,-2.90009236906679,-1.89523701302791,-0.890316749229162,0.0125,0.0069,0.000900000000000001
"264",1948-12-01,0.840947546531303,0.0116,0.0237,0.0150137798627525,-0.00413223140495855,0.0056,0.00096740501,0.0349853333333333,-2.79386612068707,-2.76381377562066,-1.89274361028608,-0.901122510400984,0.0121,0.0074,0.0075
"265",1949-01-01,0.832402858418937,0.0117,0.0233,0.0132972215158423,-0.00414937759336109,0.0082,0.001312986226,0.001701,-2.77741823681592,-2.77610331223461,-1.88104316675532,-0.896375070060599,0.0116,0.0075,-0.0044
"266",1949-02-01,0.861550907199815,0.0117,0.0231,0.0172178184797077,-0.0083333333333333,0.0049,0.001409678606,-0.032614,-2.71974658688622,-2.75996648499813,-1.82797512616557,-0.891771460720658,0.0114,0.0074,-0.0011
"267",1949-03-01,0.901750423489554,0.0117,0.0227,0.0146578247233544,0,0.0074,0.001120894145,0.033006,-2.73224492968927,-2.70259316163915,-1.84494173468836,-0.887303195000903,0.011,0.0077,-0.0067
"268",1949-04-01,0.917499712742732,0.0117,0.0227,0.0152880871584697,0.00420168067226889,0.0011,0.000499270597,-0.019666,-2.69725421048251,-2.71873154609307,-1.82066579780968,-0.876588412672837,0.011,0.0075,0.0012
"269",1949-05-01,0.94856260394393,0.0117,0.0227,0.0169005051731746,-0.00418410041841,0.0019,0.001007660117,-0.030398,-2.64588963720049,-2.68391703278973,-1.77985178953856,-0.866037847661929,0.011,0.0074,0.0019
"270",1949-06-01,0.953888424322064,0.0117,0.0217,0.0168121067503287,0.00420168067226889,0.0167,0.001697811674,0.000769,-2.63061846096939,-2.63273486387577,-1.77495235091167,-0.85566611005772,0.01,0.0076,-0.0083
"271",1949-07-01,0.907798999545248,0.0102,0.0216,0.0195109773805565,-0.00836820083682011,0.0033,0.000640880894,0.061882,-2.68439276345634,-2.62410053320022,-1.83663304463723,-0.847759718819113,0.0114,0.0079,0.0066
"272",1949-08-01,0.893876637187955,0.0104,0.021,0.0194408045954423,0.00421940928270059,0.0111,0.001073536357,0.0209333333333333,-2.6898237554222,-2.67792672151036,-1.84992465080015,-0.839899104622057,0.0106,0.0078,-0.0074
"273",1949-09-01,0.875020546819352,0.0107,0.0212,0.0233429599876128,0.00420168067226889,-0.0011,0.001547593749,0.0265233333333333,-2.70676732728932,-2.68338963928026,-1.87469467449918,-0.832072652790138,0.0105,0.0077,0.0032
"274",1949-10-01,0.842566212936583,0.0105,0.0212,0.0222321640132281,-0.00836820083682011,0.0019,0.000613502045,0.028905,-2.70431963714505,-2.67522207514928,-1.9136016986095,-0.79071793853555,0.0107,0.0075,0.0048
"275",1949-11-01,0.833724876011485,0.0108,0.0212,0.0236425388503398,0.00421940928270059,0.0021,0.000908861549,0.019838,-2.67497620221467,-2.67373009613442,-1.92475871384027,-0.750217488374401,0.0104,0.0075,0
"276",1949-12-01,0.796429283861959,0.011,0.0209,0.0271750356094439,-0.00840336134453779,0.0052,0.000473239494,0.0500673333333333,-2.68796683264753,-2.64530344611221,-1.97742790937572,-0.710538923271815,0.0099,0.0073,-0.0197
"277",1950-01-01,0.791416819465781,0.0107,0.0215,0.0271016087060714,-0.00423728813559332,-0.0061,0.000989152975,0.0188113333333333,-2.69638826135437,-2.67923315267878,-1.98742336481863,-0.708964896535736,0.0108,0.00670000000000001,0.0098
"278",1950-02-01,0.784998033818325,0.0112,0.0214,0.0254912227884352,0,0.0021,0.000426014256,0.0186696666666667,-2.69765149388131,-2.68773019861125,-1.99024015259414,-0.70741134128717,0.0102,0.00660000000000001,-0.0014
"279",1950-03-01,0.825527784518321,0.0112,0.0215,0.0292906451813717,0.00425531914893629,8e-04,0.000624302478,0.00725166666666667,-2.69312455088553,-2.68906775018992,-1.98723834454816,-0.705886206337375,0.0103,0.00660000000000001,0.0014
"280",1950-04-01,0.796497471436599,0.0115,0.0214,0.0263964600481904,0,0.003,0.000714010739,0.0449286666666667,-2.72873866612656,-2.68461386121763,-2.00773315743822,-0.721005508688342,0.0099,0.0063,-0.0038
"281",1950-05-01,0.761346343210098,0.0116,0.0213,0.0285713857549353,0.00423728813559321,0.0033,0.000641262983,0.0459353333333333,-2.75883916665668,-2.7202997974807,-2.02319207233954,-0.73564709431714,0.0097,0.0064,-0.0041
"282",1950-06-01,0.813447467839893,0.0115,0.0216,0.030395331212137,0.00421940928270059,-0.0025,0.005855716503,-0.0551823333333333,-2.69067795137774,-2.75047091698616,-1.94083542714125,-0.749842524236491,0.0101,0.00659999999999999,0.0048
"283",1950-07-01,0.812320916905444,0.0116,0.0214,0.0301159857875443,0.0126050420168067,0.0055,0.003110250034,0.0160143333333333,-2.66364986313299,-2.65520624415282,-1.92593168212443,-0.737718181008563,0.0098,0.0067,0.0014
"284",1950-08-01,0.784340849356757,0.012,0.0214,0.0295498681179405,0.00829875518672196,0.0014,0.001075605126,0.047063,-2.66137954534831,-2.62938564167301,-1.93511090803355,-0.726268637314759,0.0094,0.0062,0.0024
"285",1950-09-01,0.751457854744654,0.013,0.022,0.0259135452902489,0.00411522633744843,-0.0072,0.001318372969,0.0583826666666667,-2.68266812783079,-2.6282580885935,-1.96721518975655,-0.715452938074243,0.009,0.0057,0.0033
"286",1950-10-01,0.755966401493267,0.0131,0.0225,0.0273408554639343,0.00819672131147553,-0.0048,0.001759406518,0.00399233333333333,-2.65228420527918,-2.64817953045505,-1.95672106515953,-0.695563140119652,0.0094,0.0055,0.004
"287",1950-11-01,0.747363796133568,0.0136,0.0224,0.0255392192254487,0.00406504065040636,0.0035,0.002457673046,0.0212966666666667,-2.61792795798571,-2.61895254823928,-1.94130773745386,-0.676620220531852,0.0088,0.0055,0.0019
"288",1950-12-01,0.722538441933566,0.0134,0.0224,0.0313578833652152,0.0121457489878543,0.0016,0.002489540943,0.0543083333333333,-2.63076257603111,-2.58566475384437,-1.97222092464864,-0.65854165138247,0.009,0.0053,7e-04
"289",1951-01-01,0.683599244464092,0.0134,0.0221,0.0300445776754806,0.016,0.0058,0.001704688583,0.0639883333333333,-2.67892852205903,-2.61948625730794,-2.03283641256823,-0.646092109490799,0.0087,0.0051,-0.0039
"290",1951-02-01,0.674866097996429,0.0136,0.0228,0.0311195736297794,0.0118110236220472,-0.0074,0.000650643963,0.0134126666666667,-2.67422732224592,-2.66778459402373,-2.04045727143816,-0.633770050807762,0.0092,0.005,0.003
"291",1951-03-01,0.781394600249467,0.014,0.0241,0.0326866163015437,0.00389105058365757,-0.0157,0.001227664949,-0.0186506666666667,-2.64468058716962,-2.66319963493686,-2.02311421037266,-0.621566376796961,0.0101,0.0045,-0.008
"292",1951-04-01,0.74943078763555,0.0147,0.0248,0.0320929048782382,0,-0.0063,0.000848198137,0.047883,-2.68295750762058,-2.63594908111627,-2.08316491602437,-0.599792591596214,0.0101,0.0048,0.0054
"293",1951-05-01,0.777889044662528,0.0155,0.0254,0.0306754335277804,0.00387596899224807,-0.0069,0.001407420007,-0.0312706666666667,-2.63287850255344,-2.67429511579197,-2.05495930573698,-0.577919196816456,0.0099,0.0051,0.0054
"294",1951-06-01,0.800362677217277,0.0145,0.0259,0.0363418732525689,0,-0.0062,0.001136773276,-0.0270563333333333,-2.5979300381914,-2.62429691403214,-2.04198397914494,-0.55594605904646,0.0114,0.0055,-0.0031
"295",1951-07-01,0.753121849065384,0.0156,0.0252,0.0325991819470723,0,0.0138,0.001408207863,0.069635,-2.67295672612085,-2.6065116267127,-2.13450131886286,-0.538455407257985,0.0096,0.0059,0.0067
"296",1951-08-01,0.718593894542091,0.0162,0.0246,0.030321243543102,0,0.0099,0.000581779531,0.04887,-2.7201527819517,-2.68161911794946,-2.19980522392971,-0.520347558021993,0.0084,0.0062,0.0015
"297",1951-09-01,0.716182327776958,0.0163,0.0253,0.0287990727787112,0.00772200772200793,-0.008,0.000254769042,0.00150966666666667,-2.72802481223233,-2.72888428800505,-2.22645239394683,-0.501572418285507,0.009,0.0062,0.0023
"298",1951-10-01,0.740232513817419,0.0154,0.0254,0.0291436983798642,0.00383141762452088,0.001,0.001511076255,-0.0146043333333333,-2.73859255138472,-2.75244558677402,-2.22193764567199,-0.516654905712732,0.01,0.0061,-0.0155
"299",1951-11-01,0.743292379530754,0.0156,0.0264,0.0316211210075724,0.00763358778625944,-0.0136,0.001023981652,0.010088,-2.76099880292258,-2.76361774811221,-2.22874907340048,-0.532249729522098,0.0108,0.006,0.0075
"300",1951-12-01,0.721316346618133,0.0173,0.0269,0.0361507308023549,0.0037878787878789,-0.0061,0.000427036368,0.0403733333333333,-2.82483457698203,-2.78667346212152,-2.27642624206699,-0.548408334915034,0.0096,0.006,0.0119
"301",1952-01-01,0.717425837674092,0.0157,0.0268,0.0351502513572975,0,0.0028,0.000538421081,0.0164596666666667,-2.83792159358698,-2.82247565928969,-2.29735026850347,-0.540571325083506,0.0111,0.0061,0.0171
"302",1952-02-01,0.746693325130729,0.0154,0.0269,0.0348714263862149,-0.00754716981132075,0.0014,0.000931600984,-0.0265243333333333,-2.79842609988389,-2.83556116846276,-2.26572761057743,-0.532698489306468,0.0115,0.00599999999999999,-0.0099
"303",1952-03-01,0.751874118607586,0.0159,0.0263,0.0320938495599089,0,0.0111,0.000631815169,0.05148,-2.84269599602395,-2.79607827547735,-2.31788413028322,-0.524811865740731,0.0104,0.0055,-0.0035
"304",1952-04-01,0.786399099483756,0.0157,0.0254,0.0332311938088221,0.00380228136882121,0.0171,0.000807835279,-0.0427313333333333,-2.79163691721048,-2.8356784233653,-2.28221087379891,-0.509426043411567,0.0097,0.0057,-0.0175
"305",1952-05-01,0.770517988894805,0.0167,0.0257,0.0321487962817541,0,-0.0033,0.000526452611,0.0323063333333333,-2.80756030308186,-2.78466824789438,-2.31354179763225,-0.494018505449609,0.009,0.0056,0.0064
"306",1952-06-01,0.738715087872821,0.017,0.0259,0.0277305105724359,0.0037878787878789,3e-04,0.000325270649,0.0464153333333333,-2.84571098706874,-2.80063986023729,-2.36712361413162,-0.478587372937127,0.0089,0.0056,0.0013
